Date, Time, TSB, TCB, SYS, LAG, IOU, GRN, THS, YAZ, TCT, CNC, MSG, TMI, TCP, IIL, FHG, SYM, LSC, PRN, EWM, TCM, ELT, HRG, TGP, WSU, IST, BAG, EVL, MCS, WLT, TCC
2021-04-14, 22:47, 814.73, 864.31, 476.16, 297, 145.74, 215.82, 329.47, 36.39, 221.42, 668.39, 156.67, 151.62, 278, 85.82, 568.02, 764.55, 361.21, 491.17, 270.96, 296.73, 182.3, 211.22, 91.52, 65.72, 314, 415.37, 380.61, 573.49, 457.25, 308.84
2021-04-14, 22:48, 815.03, 864.61, 476.11, 297.08, 145.83, 215.75, 329.46, 36.32, 221.4, 668.32, 156.68, 151.61, 278, 85.79, 568.53, 765.41, 361.16, 491.17, 271.03, 296.4, 182.33, 211.18, 91.41, 65.72, 314.2, 414.88, 380.1, 573.49, 457.67, 308.84
2021-04-14, 22:49, 815.12, 865.22, 475.9, 297.14, 145.81, 215.7, 329.4, 36.3, 221.42, 668.35, 156.69, 151.6, 277.95, 85.84, 569.12, 765.54, 361.34, 491.17, 271.13, 296.26, 182.43, 211.24, 91.41, 65.75, 314.21, 414.88, 379.94, 573.27, 458.39, 308.67
2021-04-14, 22:50, 815.47, 865.43, 475.73, 297.11, 145.81, 215.62, 329.33, 36.27, 221.4, 668.45, 156.47, 151.68, 277.92, 85.82, 569.4, 765.54, 361.34, 490.76, 271.09, 296.41, 182.6, 211.12, 91.42, 65.72, 314.38, 414.81, 379.92, 573.27, 458.31, 308.7
2021-04-14, 22:51, 815.45, 865.12, 476.03, 297.07, 145.85, 215.25, 329.02, 36.27, 221.34, 669.18, 156.31, 151.63, 277.95, 85.77, 569.68, 765.15, 361.45, 491.05, 271.05, 296.57, 182.5, 211.18, 91.31, 65.78, 314.25, 414.74, 378.82, 573.27, 458.26, 308.76
2021-04-14, 22:52, 815.31, 865.77, 476.12, 297.07, 145.85, 214.98, 329.14, 36.27, 221.32, 668.73, 156.33, 151.63, 278.04, 85.79, 569.54, 765.28, 361.5, 491.16, 270.96, 296.39, 182.33, 211.11, 91.31, 65.78, 314.44, 415.23, 379.28, 573.27, 458.33, 308.83
2021-04-14, 22:53, 815.02, 866.13, 476.29, 297.11, 145.76, 214.87, 329.27, 36.25, 221.17, 669.09, 156.29, 151.51, 278.07, 85.77, 570, 764.71, 361.5, 491.42, 271.03, 296.2, 182.38, 211.32, 91.31, 65.81, 314.35, 415.45, 379.19, 573.03, 458.39, 308.87
2021-04-14, 22:54, 814.74, 866.89, 476.25, 297.14, 145.76, 214.93, 329.45, 36.27, 221.34, 669.31, 156.26, 151.6, 278.13, 85.79, 569.91, 764.3, 361.45, 490.88, 271.07, 296.43, 182.36, 211.3, 91.31, 65.78, 314.14, 415.56, 379.28, 572.92, 458.26, 309.16
2021-04-14, 22:55, 814.53, 866.16, 477.05, 297.19, 145.88, 214.88, 329.64, 36.28, 221.08, 669.27, 156.3, 151.52, 278.24, 85.81, 569.68, 764.45, 361.45, 490.96, 271.19, 295.93, 182.43, 211.13, 91.31, 65.79, 314.26, 415.63, 379.98, 572.92, 458.39, 308.99
2021-04-14, 22:56, 814.53, 865.98, 476.88, 297.2, 145.88, 214.7, 329.95, 36.3, 221.24, 669.46, 156.35, 151.58, 278.2, 85.78, 569.31, 764.71, 361.52, 490.81, 271.21, 295.77, 182.31, 210.87, 91.31, 65.81, 314.14, 416.03, 379.96, 572.17, 458.22, 308.74
2021-04-14, 22:57, 814.31, 866.14, 477.14, 297.2, 145.83, 214.46, 330.01, 36.31, 221.28, 669.29, 156.18, 151.63, 278.16, 85.88, 569.08, 764.58, 361.52, 490.9, 271.14, 296.12, 182.28, 210.94, 91.31, 65.78, 314.31, 416.1, 379.93, 572.17, 457.91, 308.74
2021-04-14, 22:58, 814.01, 865.7, 476.98, 297.11, 145.8, 214.49, 329.82, 36.32, 221.2, 669.12, 156.07, 151.66, 278.23, 85.86, 569.08, 764.59, 361.57, 490.97, 271.25, 295.72, 182.52, 210.89, 91.31, 65.81, 314.36, 416.39, 379.53, 572.06, 457.74, 308.81
2021-04-14, 22:59, 813.93, 865.54, 476.97, 297.12, 145.8, 214.45, 329.63, 36.32, 221.26, 669.07, 156.03, 151.66, 278.16, 85.88, 569.72, 764.58, 361.57, 491.1, 271.21, 295.69, 182.45, 211.14, 91.31, 65.79, 314.4, 416.25, 379.71, 571.92, 457.8, 308.74
2021-04-14, 23:00, 813.49, 865.8, 477.23, 297.22, 145.82, 214.29, 329.63, 36.26, 221.26, 669.11, 155.98, 151.69, 278.18, 85.84, 569.72, 764.86, 361.57, 490.42, 271.24, 295.4, 182.56, 211.37, 91.32, 65.81, 314.37, 416.47, 379.54, 571.04, 457.85, 308.81
2021-04-14, 23:01, 813.65, 865.52, 477.44, 297.16, 145.74, 214.14, 329.63, 36.25, 221.24, 669.5, 155.9, 151.69, 278.28, 85.89, 569.63, 764.73, 361.68, 490.35, 271.19, 295.17, 182.48, 211.24, 91.23, 65.78, 314.35, 416.32, 379.89, 571.43, 457.74, 308.79
2021-04-14, 23:02, 813.93, 864.31, 477.68, 297.49, 145.82, 214.11, 329.76, 36.25, 221.44, 669.59, 155.97, 151.74, 278.24, 85.86, 569.68, 764.59, 361.84, 490.35, 271.33, 295.03, 182.46, 211.33, 91.25, 65.77, 314.32, 416.08, 379.89, 571.43, 457.91, 308.84
2021-04-14, 23:03, 813.82, 863.89, 477.48, 297.42, 145.8, 214.19, 329.76, 36.22, 221.23, 669.2, 155.97, 151.74, 278.23, 85.9, 569.68, 764.89, 361.84, 490.9, 271.16, 294.52, 182.44, 211.34, 91.26, 65.77, 314.19, 416, 380.26, 571.43, 458.17, 308.91
2021-04-14, 23:04, 814.4, 863.71, 477.62, 297.4, 145.82, 214.16, 329.82, 36.22, 221.38, 669.69, 155.85, 151.76, 278.24, 85.9, 568.62, 764.74, 361.63, 490.5, 271.2, 294.43, 182.56, 211.16, 91.35, 65.8, 314.33, 415.86, 380.14, 571.43, 458.1, 308.97
2021-04-14, 23:05, 814.97, 863.71, 478.25, 297.36, 145.84, 214.14, 329.82, 36.22, 221.25, 669.46, 155.85, 151.92, 278.33, 85.82, 568.53, 764.87, 361.63, 490.56, 271.14, 294.47, 182.58, 211.26, 91.36, 65.8, 314.36, 415.78, 380.38, 571.54, 458.17, 309.08
2021-04-14, 23:06, 814.81, 863.89, 478.3, 297.38, 145.83, 214.36, 329.76, 36.22, 221.27, 669.29, 155.74, 151.87, 278.41, 85.81, 568.3, 764.89, 361.79, 490.94, 271.14, 295.46, 182.74, 211.27, 91.36, 65.78, 314.21, 415.93, 380.59, 571.54, 458.75, 309.01
2021-04-14, 23:07, 814.87, 863.89, 478.27, 297.34, 145.83, 214.4, 329.95, 36.22, 221.32, 669.2, 155.74, 151.87, 278.47, 85.74, 568.39, 764.89, 361.9, 490.67, 271.16, 295.54, 182.77, 211.32, 91.37, 65.77, 314.17, 415.93, 381, 571.29, 458.51, 309.08
2021-04-14, 23:08, 814.81, 864.25, 478.06, 297.33, 145.86, 214.51, 329.89, 36.2, 221.25, 668.88, 155.84, 151.74, 278.85, 85.74, 568.15, 765.03, 361.9, 490.57, 271.26, 296.33, 182.92, 211.32, 91.34, 65.77, 314.19, 415.68, 380.88, 571.54, 458.43, 309.03
2021-04-14, 23:09, 814.93, 864.77, 476.97, 297.38, 145.86, 214.51, 329.83, 36.2, 221.31, 668.79, 155.84, 151.72, 278.85, 85.77, 568.1, 765.16, 361.83, 490.64, 271.13, 296.45, 182.85, 211.4, 91.34, 65.73, 314.19, 415.61, 380.7, 572.3, 458.81, 308.97
2021-04-14, 23:10, 814.53, 864.86, 476.92, 297.42, 145.99, 214.55, 329.71, 36.2, 221.27, 668.69, 155.81, 151.72, 278.82, 85.76, 568.29, 764.87, 361.83, 490.55, 271.16, 296.54, 182.96, 211.49, 91.34, 65.7, 314.33, 415.76, 381.16, 572.3, 458.59, 308.91
2021-04-14, 23:11, 814.84, 864.72, 477.25, 297.33, 145.76, 214.48, 329.83, 36.22, 221.26, 668.6, 155.78, 151.54, 278.63, 85.7, 568.1, 764.86, 361.88, 490.47, 271.14, 296.62, 183.19, 211.5, 91.34, 65.72, 314.31, 415.76, 380.6, 572.19, 458.59, 308.86
2021-04-14, 23:12, 814.62, 864.86, 477.21, 297.31, 145.85, 214.44, 329.83, 36.22, 221.3, 668.73, 155.74, 151.49, 278.76, 85.68, 568.34, 764.43, 361.83, 489.8, 271.07, 296.64, 183.23, 211.48, 91.34, 65.72, 314.24, 415.68, 380.87, 572.19, 458.59, 308.86
2021-04-14, 23:13, 814.35, 864.45, 477.17, 297.32, 145.85, 214.49, 329.77, 36.21, 221.45, 668.64, 155.74, 151.42, 278.57, 85.68, 568.1, 764.3, 361.88, 489.8, 271.11, 296.62, 183.24, 211.44, 91.34, 65.79, 314.32, 415.76, 380.53, 572.19, 458.84, 309.01
2021-04-14, 23:14, 814.56, 864.22, 477.21, 297.27, 145.9, 214.31, 329.71, 36.2, 221.43, 668.88, 155.74, 151.41, 278.54, 85.68, 568.1, 764.3, 361.88, 489.8, 271.01, 295.84, 183.11, 211.51, 91.34, 65.78, 314.44, 415.68, 380.64, 572.19, 458.71, 308.97
2021-04-14, 23:15, 814.64, 863.89, 477.08, 297.24, 145.83, 214.38, 329.77, 36.22, 221.51, 668.99, 156, 151.38, 278.37, 85.66, 567.73, 764.56, 361.83, 489.63, 270.98, 295.81, 183.21, 211.61, 91.34, 65.81, 314.82, 415.68, 381.05, 572.3, 458.71, 308.97
2021-04-14, 23:16, 815.26, 863.89, 477.47, 297.23, 145.83, 214.51, 329.65, 36.24, 221.68, 669.11, 155.82, 151.4, 278.25, 85.66, 567.73, 764.71, 361.83, 490.35, 271.01, 296.35, 183.21, 211.72, 91.34, 65.78, 314.86, 415.68, 381.15, 572.19, 458.69, 308.97
2021-04-14, 23:17, 815.03, 864.1, 477.3, 297.31, 145.85, 214.5, 329.58, 36.26, 221.62, 668.82, 155.8, 151.44, 278.3, 85.69, 568.01, 764.56, 361.83, 490.15, 271.03, 296.52, 183.2, 211.69, 91.34, 65.78, 314.91, 415.68, 380.91, 572.45, 459.06, 308.97
2021-04-14, 23:18, 814.77, 863.89, 476.95, 297.35, 145.82, 214.46, 329.58, 36.27, 221.64, 668.92, 155.78, 151.37, 278.31, 85.65, 568.01, 764.83, 361.9, 490.08, 271.26, 296.7, 183.32, 211.58, 91.34, 65.78, 315.04, 415.76, 381.17, 571.95, 459.19, 308.86
2021-04-14, 23:19, 814.8, 863.89, 477.15, 297.4, 145.83, 214.61, 329.58, 36.26, 221.69, 668.82, 155.87, 151.34, 278.34, 85.6, 566.71, 764.56, 361.83, 489.61, 271.36, 296.68, 183.37, 211.46, 91.25, 65.78, 315.08, 415.68, 381.01, 571.95, 458.89, 308.97
2021-04-14, 23:20, 815.01, 863.89, 477.15, 297.4, 145.82, 214.71, 329.46, 36.25, 221.65, 669.01, 155.86, 151.24, 278.31, 85.66, 566.8, 764.7, 361.78, 489.68, 271.46, 296.75, 183.44, 211.27, 91.25, 65.78, 315.15, 415.76, 380.99, 571.95, 459.06, 308.97
2021-04-14, 23:21, 814.65, 864.77, 477.32, 297.5, 145.69, 215.01, 329.39, 36.25, 221.57, 668.82, 155.86, 151.23, 278.22, 85.67, 567.12, 764.44, 361.78, 489.79, 271.37, 297.48, 183.48, 211.31, 91.25, 65.77, 314.96, 415.83, 380.55, 571.95, 459.19, 309.36
2021-04-14, 23:22, 814.55, 864.59, 477.15, 297.44, 145.63, 215.04, 329.27, 36.22, 221.48, 668.64, 155.86, 151.33, 278.22, 85.68, 566.54, 764.6, 361.9, 489.67, 271.52, 297.9, 183.39, 211.29, 91.25, 65.8, 315.08, 415.9, 380.48, 571.95, 459.01, 309.25
